Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
Independence Day: Resurgence (2016),http://www.imdb.com/title/tt1628841/,5.2,32.0,120,165000000.0,41039944.0,103144286.0,389681935.0,2016-06-24,PG-13,Action Adventure Sci-Fi,USA
Split (2016),http://www.imdb.com/title/tt4972582/,7.3,62.0,117,9000000.0,40010975.0,138291365.0,278454358.0,2017-01-20,PG-13,Horror Thriller,USA
The Color of Money (1986),http://www.imdb.com/title/tt0090863/,7.0,77.0,119,13800000.0,6357877.0,52293982.0,52293982.0,1986-10-17,R,Drama Sport,USA
T2 Trainspotting (2017),http://www.imdb.com/title/tt2763304/,7.2,67.0,117,18000000.0,170575.0,2402004.0,41681746.0,2017-03-31,R,Drama,UK
Blade Runner 2049 (2017),http://www.imdb.com/title/tt1856101/,8.0,81.0,164,150000000.0,32753122.0,92054159.0,259239658.0,2017-10-06,R,Action Drama Mystery,USA
Guardians of the Galaxy Vol. 2 (2017),http://www.imdb.com/title/tt3896198/,7.6,67.0,136,200000000.0,146510104.0,389813101.0,863756051.0,2017-05-05,PG-13,Action Adventure Comedy,USA
Alien: Covenant (2017),http://www.imdb.com/title/tt2316204/,6.4,65.0,122,97000000.0,36160621.0,74262031.0,240891763.0,2017-05-19,R,Horror Sci-Fi Thriller,USA
Dawn of the Planet of the Apes (2014),http://www.imdb.com/title/tt2103281/,7.6,79.0,130,170000000.0,72611427.0,208545589.0,710644566.0,2014-07-11,PG-13,Action Adventure Drama,USA
Star Trek Into Darkness (2013),http://www.imdb.com/title/tt1408101/,7.7,72.0,132,190000000.0,70165559.0,228778661.0,467365246.0,2013-05-16,PG-13,Action Adventure Sci-Fi,USA
Gremlins 2: The New Batch (1990),http://www.imdb.com/title/tt0099700/,6.4,,106,50000000.0,9702804.0,41482207.0,41482207.0,1990-06-15,PG-13,Comedy Fantasy Horror,USA
Dumb and Dumber To (2014),http://www.imdb.com/title/tt2096672/,5.6,36.0,109,40000000.0,36111775.0,86208010.0,169837010.0,2014-11-14,PG-13,Comedy,USA
Despicable Me 2 (2013),http://www.imdb.com/title/tt1690953/,7.3,62.0,98,76000000.0,83517315.0,368065385.0,970766005.0,2013-07-03,PG,Animation Adventure Comedy,USA
Kingsman: The Golden Circle (2017),http://www.imdb.com/title/tt4649466/,6.7,44.0,141,104000000.0,39023010.0,100234838.0,410902662.0,2017-09-22,R,Action Adventure Comedy,UK
Maze Runner: The Scorch Trials (2015),http://www.imdb.com/title/tt4046784/,6.3,43.0,131,61000000.0,30316510.0,81697192.0,312296056.0,2015-09-18,PG-13,Action Adventure Sci-Fi,USA
Paddington 2 (2017),http://www.imdb.com/title/tt4468740/,7.8,88.0,103,40000000.0,11001961.0,40891591.0,227978523.0,2018-01-12,PG,Adventure Comedy Family,UK
Hotel Transylvania 2 (2015),http://www.imdb.com/title/tt2510894/,6.7,44.0,89,80000000.0,48464322.0,169700110.0,474800000.0,2015-09-25,PG,Animation Comedy Family,USA
Mamma Mia! Here We Go Again (2018),http://www.imdb.com/title/tt6911608/,6.7,60.0,114,75000000.0,34952180.0,120634935.0,395044706.0,2018-07-20,PG-13,Comedy Musical Romance,UK
Incredibles 2 (2018),http://www.imdb.com/title/tt3606756/,7.6,80.0,118,200000000.0,182687905.0,608581744.0,1242805359.0,2018-06-15,PG,Animation Action Adventure,USA
Ralph Breaks the Internet (2018),http://www.imdb.com/title/tt5848272/,7.1,71.0,112,175000000.0,56237634.0,201091711.0,529323962.0,2018-11-21,PG,Animation Adventure Comedy,USA
Johnny English Reborn (2011),http://www.imdb.com/title/tt1634122/,6.3,46.0,101,45000000.0,3833300.0,8305970.0,160078586.0,2011-10-21,PG,Action Adventure Comedy,UK
Cars 2 (2011),http://www.imdb.com/title/tt1216475/,6.1,57.0,106,200000000.0,66135507.0,191452396.0,559852396.0,2011-06-24,G,Animation Adventure Comedy,USA
Happy Death Day 2U (2019),http://www.imdb.com/title/tt8155288/,6.2,57.0,100,9000000.0,9497665.0,28148130.0,64600152.0,2019-02-13,PG-13,Comedy Horror Mystery,USA
Mission: Impossible II (2000),http://www.imdb.com/title/tt0120755/,6.1,59.0,123,125000000.0,57845297.0,215409889.0,546388108.0,2000-05-24,PG-13,Action Adventure Thriller,USA
Mission: Impossible - Ghost Protocol (2011),http://www.imdb.com/title/tt1229238/,7.4,73.0,132,145000000.0,12785204.0,209397903.0,694713380.0,2011-12-21,PG-13,Action Adventure Thriller,USA
Mission: Impossible - Fallout (2018),http://www.imdb.com/title/tt4912910/,7.7,86.0,147,178000000.0,61236534.0,220159104.0,791115104.0,2018-07-27,PG-13,Action Adventure Thriller,USA
The Secret Life of Pets 2 (2019),http://www.imdb.com/title/tt5113040/,6.5,55.0,86,80000000.0,46652680.0,158874395.0,430051293.0,2019-06-07,PG,Animation Adventure Comedy,USA
A Dog's Journey (2019),http://www.imdb.com/title/tt8385474/,7.5,43.0,109,16000000.0,8030085.0,22782371.0,75602573.0,2019-05-17,PG,Adventure Comedy Drama,China
John Wick: Chapter 2 (2017),http://www.imdb.com/title/tt4425200/,7.5,75.0,122,40000000.0,30436123.0,92029184.0,171539887.0,2017-02-10,R,Action Crime Thriller,USA
Spider-Man: Far from Home (2019),http://www.imdb.com/title/tt6320628/,7.5,69.0,129,160000000.0,92579212.0,390532085.0,1131927996.0,2019-07-02,PG-13,Action Adventure Sci-Fi,USA
Desperado (1995),http://www.imdb.com/title/tt0112851/,7.2,55.0,104,7000000.0,7910446.0,25405445.0,25405445.0,1995-08-25,R,Action Crime Thriller,USA
Sin City: A Dame to Kill For (2014),http://www.imdb.com/title/tt0458481/,6.5,46.0,102,65000000.0,6317683.0,13757804.0,39407616.0,2014-08-22,R,Action Crime Thriller,USA
How to Train Your Dragon 2 (2014),http://www.imdb.com/title/tt1646971/,7.8,76.0,102,145000000.0,49451322.0,177002924.0,621537519.0,2014-06-13,PG,Animation Action Adventure,USA
Toy Story 2 (1999),http://www.imdb.com/title/tt0120363/,7.9,88.0,92,90000000.0,300163.0,245852179.0,497374776.0,1999-11-24,G,Animation Adventure Comedy,USA
Toy Story 4 (2019),http://www.imdb.com/title/tt1979376/,7.8,84.0,100,200000000.0,120908065.0,434038008.0,1073394593.0,2019-06-21,G,Animation Adventure Comedy,USA
Annabelle: Creation (2017),http://www.imdb.com/title/tt5140878/,6.5,62.0,109,15000000.0,35006404.0,102092201.0,306515884.0,2017-08-11,R,Horror Mystery Thriller,USA
The Conjuring 2 (2016),http://www.imdb.com/title/tt3065204/,7.3,65.0,134,40000000.0,40406314.0,102470008.0,320392818.0,2016-06-10,R,Horror Mystery Thriller,Canada
The Angry Birds Movie 2 (2019),http://www.imdb.com/title/tt1985949/,6.4,60.0,97,65000000.0,10354073.0,41667116.0,147792047.0,2019-08-14,PG,Animation Adventure Comedy,Finland
It Chapter Two (2019),http://www.imdb.com/title/tt1396484/,6.6,58.0,169,79000000.0,91062152.0,211593228.0,473093228.0,2019-09-06,R,Drama Fantasy Horror,Canada
Zombieland: Double Tap (2019),http://www.imdb.com/title/tt1156398/,6.7,55.0,99,42000000.0,26803104.0,73123082.0,122810399.0,2019-10-18,R,Action Comedy Horror,USA
Doctor Sleep (2019),http://www.imdb.com/title/tt0081505/,7.4,59.0,152,45000000.0,14114124.0,31581712.0,72381712.0,2019-11-08,R,Drama Fantasy Horror,USA
Manderlay (2005),http://www.imdb.com/title/tt0276919/,7.3,46.0,139,14200000.0,15117.0,78378.0,674918.0,2005-06-03,R,Drama,Denmark
From Russia with Love (1963),http://www.imdb.com/title/tt0057076/,7.4,84.0,115,2000000.0,,24796765.0,24808046.0,1964-05-27,PG,Action Adventure Thriller,UK
Thunderball (1965),http://www.imdb.com/title/tt0059800/,7.0,64.0,130,9000000.0,,63595658.0,63595658.0,1965-12-22,PG,Action Adventure Thriller,UK
On Her Majesty's Secret Service (1969),http://www.imdb.com/title/tt0064757/,6.7,61.0,142,7000000.0,,22774493.0,22787885.0,1969-12-19,PG,Action Adventure Thriller,UK
Live and Let Die (1973),http://www.imdb.com/title/tt0070328/,6.8,55.0,121,7000000.0,,35377836.0,35377836.0,1973-06-27,PG,Action Adventure Thriller,UK
The Spy Who Loved Me (1977),http://www.imdb.com/title/tt0076752/,7.1,55.0,125,14000000.0,,46838673.0,46838673.0,1977-08-03,PG,Action Adventure Thriller,UK
For Your Eyes Only (1981),http://www.imdb.com/title/tt0082398/,6.8,54.0,127,28000000.0,6834967.0,54812802.0,54812802.0,1981-06-26,PG,Action Adventure Thriller,UK
Never Say Never Again (1983),http://www.imdb.com/title/tt0086006/,6.2,68.0,134,36000000.0,10958157.0,55432841.0,55432841.0,1983-10-07,PG,Action Adventure Thriller,UK
The Living Daylights (1987),http://www.imdb.com/title/tt0093428/,6.7,60.0,130,40000000.0,11051284.0,51185897.0,51185897.0,1987-07-31,PG,Action Adventure Thriller,UK
GoldenEye (1995),http://www.imdb.com/title/tt0113189/,7.2,65.0,130,60000000.0,26205007.0,106429941.0,352194034.0,1995-11-17,PG-13,Action Adventure Thriller,UK
The World Is Not Enough (1999),http://www.imdb.com/title/tt0143145/,6.4,57.0,128,135000000.0,35519007.0,126943684.0,361832400.0,1999-11-19,PG-13,Action Adventure Thriller,UK
Casino Royale (2006),http://www.imdb.com/title/tt0381061/,8.0,80.0,144,150000000.0,40833156.0,167445960.0,616501619.0,2006-11-17,PG-13,Action Adventure Thriller,UK
Skyfall (2012),http://www.imdb.com/title/tt1074638/,7.7,81.0,143,200000000.0,88364714.0,304360277.0,1108561013.0,2012-11-09,PG-13,Action Adventure Thriller,UK
Madea's Family Reunion (2006),http://www.imdb.com/title/tt0455612/,5.2,45.0,107,6000000.0,30030661.0,63318000.0,63368939.0,2006-02-24,PG-13,Comedy Drama Romance,USA
I Can Do Bad All by Myself (2009),http://www.imdb.com/title/tt1385912/,4.5,55.0,113,13000000.0,23446785.0,51733921.0,51733921.0,2009-09-11,PG-13,Comedy Drama,USA
Madea's Witness Protection (2012),http://www.imdb.com/title/tt2215285/,4.9,42.0,114,20000000.0,25390575.0,65653242.0,66899242.0,2012-06-29,PG-13,Comedy Crime Drama,USA
Tyler Perry's Boo! A Madea Halloween (2016),http://www.imdb.com/title/tt5325452/,4.6,30.0,103,20000000.0,28501448.0,73206343.0,74827344.0,2016-10-21,PG-13,Comedy Drama Horror,USA
Tyler Perry's A Madea Family Funeral (2019),http://www.imdb.com/title/tt7054636/,4.4,39.0,109,20000000.0,27062332.0,73257045.0,74747725.0,2019-03-01,PG-13,Comedy,USA
The Huntsman: Winter's War (2016),https://www.imdb.com/title/tt2381991/,6.1,35.0,114,115000000.0,19445035.0,48390190.0,164989338.0,2016-04-22,PG-13,Action Adventure Drama,USA
Maleficent: Mistress of Evil (2019),https://www.imdb.com/title/tt4777008/,6.6,43.0,119,185000000.0,36948713.0,113929605.0,491730089.0,2019-10-18,PG,Adventure Family Fantasy,USA
Frozen II (2019),https://www.imdb.com/title/tt4520988/,6.9,64.0,103,150000000.0,130263358.0,477373578.0,1450026933.0,2019-11-22,PG,Animation Adventure Comedy,USA
The Chronicles of Narnia: Prince Caspian (2008),https://www.imdb.com/title/tt0499448/,6.5,62.0,150,225000000.0,55034805.0,141621490.0,419665568.0,2008-05-16,PG,Action Adventure Family,USA
Jumanji: The Next Level (2019),https://www.imdb.com/title/tt7975244/,6.7,58.0,123,125000000.0,59251543.0,316831246.0,796575993.0,2019-12-13,PG-13,Action Adventure Comedy,USA
Ant-Man and the Wasp (2018),https://www.imdb.com/title/tt5095030/,7.1,70.0,118,162000000.0,75812205.0,216648740.0,622674139.0,2018-07-06,PG-13,Action Adventure Comedy,USA
Fantastic Beasts: The Crimes of Grindelwald (2018),https://www.imdb.com/title/tt4123430/,6.6,52.0,134,200000000.0,62163104.0,159555901.0,654855901.0,2018-11-16,PG-13,Adventure Family Fantasy,UK
Clear and Present Danger (1994),https://www.imdb.com/title/tt0109444/,6.9,74.0,141,62000000.0,20348017.0,122187717.0,215887717.0,1994-08-03,PG-13,Action Crime Drama,USA
Barbershop 2: Back in Business (2004),https://www.imdb.com/title/tt0337579/,5.7,59.0,106,30000000.0,24241612.0,65111277.0,65991448.0,2004-02-06,PG-13,Comedy Drama,USA
Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn (2020),https://www.imdb.com/title/tt7713068/,6.1,60.0,109,84500000.0,33010017.0,84158461.0,201858461.0,2020-02-07,R,Action Adventure Crime,USA
Chasing Amy (1997),https://www.imdb.com/title/tt0118842/,7.2,71.0,113,250000.0,52446.0,12021272.0,12021272.0,1997-04-18,R,Comedy Drama Romance,USA
Jay and Silent Bob Strike Back (2001),https://www.imdb.com/title/tt0261392/,6.8,51.0,104,22000000.0,11018543.0,30085147.0,33788161.0,2001-08-24,R,Comedy,USA
Creed II (2018),https://www.imdb.com/title/tt6343314/,7.1,66.0,130,50000000.0,35574710.0,115715889.0,214215889.0,2018-11-21,PG-13,Drama Sport,USA
TRON: Legacy (2010),https://www.imdb.com/title/tt1104001/,6.8,49.0,125,170000000.0,44026211.0,172062763.0,400062763.0,2010-12-17,PG,Action Adventure Sci-Fi,USA
Hot Fuzz (2007),https://www.imdb.com/title/tt0425112/,7.8,81.0,121,16000000.0,5837000.0,23637265.0,80743363.0,2007-04-20,R,Action Comedy Mystery,UK
Jackass Number Two (2006),https://www.imdb.com/title/tt0493430/,7.0,66.0,92,11500000.0,29002002.0,72778712.0,84645164.0,2006-09-22,R,Documentary Action Comedy,USA
Pitch Perfect 2 (2015),https://www.imdb.com/title/tt2848292/,6.4,63.0,115,29000000.0,69216890.0,184296230.0,287144079.0,2015-05-15,PG-13,Comedy Music,USA
Next Friday (2000),https://www.imdb.com/title/tt0195945/,6.2,41.0,98,11000000.0,14465156.0,57328603.0,59827328.0,2000-01-12,R,Comedy,USA
Jaws 2 (1978),https://www.imdb.com/title/tt0077766/,5.8,51.0,116,20000000.0,9866023.0,81766007.0,187884007.0,1978-06-16,PG,Adventure Horror Thriller,USA
Jaws: The Revenge (1987),https://www.imdb.com/title/tt0093300/,3.0,15.0,89,23000000.0,7154890.0,20763013.0,51881013.0,1987-07-17,PG-13,Adventure Horror Thriller,USA
The NeverEnding Story II: The Next Chapter (1990),https://www.imdb.com/title/tt0100240/,5.2,,90,36000000.0,4912124.0,17373527.0,17373527.0,1991-02-08,PG,Adventure Drama Family,Germany
Phantasm II (1988),https://www.imdb.com/title/tt0095863/,6.5,42.0,97,3000000.0,3012285.0,7282851.0,7282851.0,1988-07-08,R,Action Fantasy Horror,USA
Stepfather II (1989),https://www.imdb.com/title/tt0098385/,5.7,,93,1500000.0,,1519796.0,1519796.0,1989-11-03,R,Horror Thriller,UK
Diary of a Wimpy Kid: Rodrick Rules (2011),https://www.imdb.com/title/tt1650043/,6.5,51.0,100,21000000.0,23751502.0,52698535.0,72526996.0,2011-03-25,PG,Comedy Family,USA
Diary of a Wimpy Kid: The Long Haul (2017),https://www.imdb.com/title/tt6003368/,4.3,39.0,91,22000000.0,7126084.0,20738724.0,40140972.0,2017-05-19,PG,Comedy Family,USA
D2: The Mighty Ducks (1994),https://www.imdb.com/title/tt0109520/,6.1,,106,10000000.0,10356748.0,45610410.0,45610410.0,1994-03-25,PG,Comedy Drama Family,USA
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),https://www.imdb.com/title/tt0103060/,6.0,45.0,88,25000000.0,20030473.0,78656813.0,78656813.0,1991-03-22,PG,Action Adventure Comedy,USA
Death Wish II (1982),https://www.imdb.com/title/tt0082250/,6.1,11.0,89,2000000.0,,16100000.0,16100000.0,1982-02-19,R,Action Crime Drama,USA
Death Wish 4: The Crackdown (1987),https://www.imdb.com/title/tt0092857/,5.5,46.0,99,5000000.0,2466557.0,6880310.0,6880310.0,1987-11-06,R,Action Crime Drama,USA
Dhoom 2 (2006),https://www.imdb.com/title/tt0441048/,6.5,,152,4800000.0,979001.0,2643586.0,32396427.0,2006-11-24,R,Action Thriller,India
Crocodile Dundee II (1988),https://www.imdb.com/title/tt0092493/,5.6,41.0,108,14000000.0,24462976.0,109306210.0,239606210.0,1988-05-25,PG,Action Adventure Comedy,Australia
Smokey and the Bandit II (1980),https://www.imdb.com/title/tt0081529/,5.3,41.0,100,17000000.0,10883835.0,66132626.0,66132626.0,1980-08-15,PG,Action Comedy,USA
Cannonball Run II (1984),https://www.imdb.com/title/tt0087032/,5.1,13.0,108,20000000.0,8323948.0,28078073.0,28078073.0,1984-06-29,PG,Action Comedy,USA
Goal II: Living the Dream (2007),https://www.imdb.com/title/tt0473360/,5.9,,115,10000000.0,150098.0,225067.0,7864905.0,2008-08-29,PG-13,Adventure Drama Sport,UK
Porky's II: The Next Day (1983),https://www.imdb.com/title/tt0086129/,5.1,38.0,98,6500000.0,7054988.0,33759266.0,33759266.0,1983-06-24,R,Comedy,Canada
Warlock: The Armageddon (1993),https://www.imdb.com/title/tt0108517/,5.4,,98,3000000.0,1747317.0,3902679.0,3902679.0,1993-09-24,R,Action Fantasy Horror,USA
Beastmaster 2: Through the Portal of Time (1991),https://www.imdb.com/title/tt0101412/,4.1,,107,6000000.0,381889.0,869325.0,869325.0,1991-08-30,PG-13,Action Adventure Fantasy,USA
Free Willy 2: The Adventure Home (1995),https://www.imdb.com/title/tt0113114/,5.1,,95,31000000.0,7039608.0,30077111.0,30077111.0,1995-07-19,PG,Adventure Drama Family,France
Paranormal Activity: The Ghost Dimension (2015),https://www.imdb.com/title/tt2473510/,4.6,30.0,88,10000000.0,8070493.0,18300124.0,78903124.0,2015-10-23,R,Horror Mystery Thriller,USA
Honey 2 (2011),https://www.imdb.com/title/tt1657283/,5.3,,110,9000000.0,,,8775693.0,2011-08-01,PG-13,Comedy Drama Music,USA
Witchboard 2 (1993),https://www.imdb.com/title/tt0108577/,5.0,,98,2000000.0,65365.0,168180.0,233545.0,1993-09-10,R,Horror Mystery,USA
Kickboxer: Vengeance (2016),https://www.imdb.com/title/tt3082898/,4.9,37.0,90,10000000.0,,,287779.0,2016-09-01,R,Action Crime Drama,USA
Highlander II: The Quickening (1991),https://www.imdb.com/title/tt0102034/,4.3,31.0,91,30000000.0,5280490.0,15556340.0,15556340.0,1991-11-01,R,Action Adventure Fantasy,UK
Highlander: Endgame (2000),https://www.imdb.com/title/tt0144964/,4.6,21.0,87,25000000.0,5067331.0,12811858.0,15843608.0,2000-09-01,R,Action Adventure Fantasy,UK
Iron Eagle II (1988),https://www.imdb.com/title/tt0095382/,3.8,,105,18000000.0,3530016.0,10497324.0,10497324.0,1988-11-11,PG,Action Drama Romance,Canada
Fifty Shades Darker (2017),https://www.imdb.com/title/tt4465564/,4.6,33.0,118,55000000.0,46607250.0,114581250.0,381545846.0,2017-02-10,R,Drama Romance,USA
Evan Almighty,https://www.imdb.com/title/tt0413099/,5.4,37.0,96,175000000.0,31192615.0,100462298.0,174440720.0,2007-06-22,PG-13,Comedy Drama Fantasy,USA
Problem Child 2,https://www.imdb.com/title/tt0102719/,4.9,,90,15000000.0,5372880.0,25104700.0,32704700.0,1991-07-03,PG-13,Comedy Family,USA
Flintstones 2,https://www.imdb.com/title/tt0158622/,3.6,27.0,90,83000000.0,10518435.0,35268275.0,59468275.0,2000-04-28,PG,Comedy Family,USA
Ip Man 2,https://www.imdb.com/title/tt1386932/,7.5,67.0,108,13000000.0,61057.0,205675.0,15089448.0,2010-04-29,R,Action Biography Drama,Hong Kong
Ip Man 4,https://www.imdb.com/title/tt2076298/,7.1,62.0,107,52000000.0,,3956031.0,175694238.0,2019-12-20,R,Action Biography Drama,Hong Kong
Fist of Fury,https://www.imdb.com/title/tt0068767/,7.4,68.0,107,100000.0,,,100000000.0,1972-09-09,R,Action Drama Romance,Hong Kong
Enter the Dragon,https://www.imdb.com/title/tt0070034/,7.7,83.0,102,850000.0,,,350000000.0,1973-08-19,R,Action Crime Drama,Hong Kong
Flatliners (Remake),https://www.imdb.com/title/tt2039338/,5.2,27.0,109,19000000.0,6574326.0,16883115.0,45158254.0,2017-10-01,PG-13,Drama Horror Sci-Fi,USA
Bhoothnath 2,http://www.imdb.com/title/tt3531852/,6.7,,155,4522000.0,,,7050000.0,2014-04-11,PG-13,Comedy Drama Family,India
Mary Poppins Returns (2018),https://www.imdb.com/title/tt5028340/,6.7,66.0,130,130000000.0,23523121.0,171958438.0,349545966.0,2018-12-19,PG,Comedy Family Fantasy,USA
Airplane II: The Sequel (1982),https://www.imdb.com/title/tt0083530/,6.2,48.0,85,15000000.0,5329208.0,27150534.0,27150534.0,1982-12-10,PG,Comedy Sci-Fi,USA
The Human Centipede II (Full Sequence) (2011),https://www.imdb.com/title/tt1530509/,3.8,17.0,91,1350000.0,49456.0,141877.0,170323.0,2011-10-07,R,Crime Horror,USA
A Very Brady Sequel (1996),https://www.imdb.com/title/tt0118073/,5.7,56.0,90,12000000.0,7052045.0,21440752.0,21440752.0,1996-08-23,PG-13,Comedy,USA
Sister Act 2: Back in the Habit (1993),https://www.imdb.com/title/tt0108147/,5.6,38.0,107,38000000.0,7569219.0,57319029.0,57319029.0,1993-12-10,PG,Comedy Family Music,USA
Along Came a Spider (2001),https://www.imdb.com/title/tt0164334/,6.4,42.0,104,60000000.0,16712407.0,74078174.0,105178561.0,2001-04-06,R,Drama Thriller,USA
Unfriended: Dark Web (2018),https://www.imdb.com/title/tt4761916/,5.9,53.0,92,1000000.0,3653035.0,8866745.0,16024987.0,2018-07-20,R,Horror Mystery Thriller,USA
The Devil's Rejects (2005),https://www.imdb.com/title/tt0395584/,6.8,53.0,107,7000000.0,7067335.0,17044981.0,20901859.0,2005-07-22,R,Horror,USA
Journey 2: The Mysterious Island (2012),https://www.imdb.com/title/tt1397514/,5.8,41.0,94,79000000.0,27335363.0,103860290.0,335260290.0,2012-02-10,PG,Action Adventure Family,USA
Grease 2 (1982),https://www.imdb.com/title/tt0084021/,4.4,52.0,115,13200000.0,4645411.0,15171476.0,15171476.0,1982-06-11,PG,Comedy Drama Musical,USA
Return to Oz (1985),https://www.imdb.com/title/tt0089908/,6.7,42.0,113,25000000.0,2844895.0,11137801.0,11137801.0,1985-06-21,PG,Adventure Family Fantasy,UK
Daddy's Home 2 (2017),https://www.imdb.com/title/tt5657846/,6.0,30.0,100,69000000.0,29651193.0,104029443.0,180613180.0,2017-11-10,PG-13,Comedy,USA
Futureworld (1976),https://www.imdb.com/title/tt0074559/,5.8,46.0,108,2500000.0,,,4200000.0,1976-08-13,PG,Sci-Fi Thriller,USA
Goosebumps 2: Haunted Halloween (2018),https://www.imdb.com/title/tt5664636/,5.6,53.0,90,35000000.0,15802225.0,46700633.0,93320380.0,2018-10-12,PG,Adventure Comedy Family,USA
The Rescuers Down Under (1990),https://www.imdb.com/title/tt0100477/,6.9,70.0,77,30000000.0,3499819.0,27931461.0,27931461.0,1990-11-16,G,Animation Adventure Crime,USA
Shaft (2019),https://www.imdb.com/title/tt4463894/,6.4,40.0,111,35000000.0,8901419.0,21360215.0,21360215.0,2019-06-14,R,Action Comedy Crime,USA
Shaft's Big Score! (1972),https://www.imdb.com/title/tt0069257/,6.0,,104,1978000.0,,,10000000.0,1972-06-08,R,Action Crime Drama,USA
Beyond Skyline (2017),https://www.imdb.com/title/tt1724970/,5.3,46.0,106,14000000.0,,,992181.0,2017-12-15,R,Action Adventure Sci-Fi,USA
Rio Lobo (1970),https://www.imdb.com/title/tt0066301/,6.8,55.0,114,4000000.0,,,4250000.0,1970-12-18,G,Adventure Romance War,USA
Staying Alive (1983),https://www.imdb.com/title/tt0086361/,4.7,23.0,93,22000000.0,12146143.0,64892670.0,64892670.0,1983-07-15,PG,Drama Music Romance,USA
Creepshow 2 (1987),https://www.imdb.com/title/tt0092796/,6.1,39.0,92,3500000.0,3584077.0,14000000.0,14000000.0,1987-05-01,R,Fantasy Horror,USA
Escape Plan 2: Hades (2018),https://www.imdb.com/title/tt6513656/,3.8,,96,45000000.0,,,17592626.0,2018-06-29,R,Action Crime Mystery,China
A Bad Moms Christmas (2017),https://www.imdb.com/title/tt6359956/,5.6,42.0,104,28000000.0,16759161.0,72110659.0,130560428.0,2017-11-01,R,Comedy,USA
Be Cool (2005),https://www.imdb.com/title/tt0377471/,5.6,37.0,118,53000000.0,23450212.0,56046979.0,95763716.0,2005-03-04,PG-13,Comedy Crime Music,USA
Grumpier Old Men (1995),https://www.imdb.com/title/tt0113228/,6.7,46.0,101,25000000.0,7797185.0,71518503.0,71518503.0,1995-12-22,PG-13,Comedy Romance,USA
Iron Sky: The Coming Race (2019),https://www.imdb.com/title/tt3038708/,5.0,,93,21000000.0,,,400900.0,2019-07-19,R,Action Adventure Comedy,Finland
Super Troopers 2 (2018),https://www.imdb.com/title/tt0859635/,6.1,41.0,100,13500000.0,15181624.0,30617396.0,31626386.0,2018-04-20,R,Comedy Crime Mystery,USA
Beethoven's 2nd (1993),https://www.imdb.com/title/tt0106375/,4.9,,89,15000000.0,6017225.0,53443066.0,118243066.0,1993-12-17,PG,Comedy Family Romance,USA
Bereavement (2010),https://www.imdb.com/title/tt1100051/,5.1,,109,3600000.0,20744.0,43712.0,43712.0,2010-07-16,R,Crime Horror Thriller,USA
Biloxi Blues (1988),https://www.imdb.com/title/tt0094746/,6.6,61.0,106,20000000.0,7093325.0,43184798.0,51684798.0,1988-03-25,PG-13,Comedy Drama,USA
Turbo: A Power Rangers Movie (1997),https://www.imdb.com/title/tt0120389/,3.7,35.0,99,8000000.0,3301135.0,8363899.0,9615840.0,1997-03-28,PG,Action Adventure Family,USA
Daddy Day Camp (2007),https://www.imdb.com/title/tt0462244/,3.1,13.0,89,6000000.0,3402678.0,13235267.0,18197398.0,2007-08-08,PG,Comedy Family,USA
Return of the Living Dead II (1988),https://www.imdb.com/title/tt0095990/,5.9,45.0,89,6200000.0,3647254.0,9205924.0,9205924.0,1988-01-15,R,Comedy Horror Sci-Fi,USA
The Two Jakes (1990),https://www.imdb.com/title/tt0100828/,6.2,56.0,137,19000000.0,3729149.0,10005969.0,10005969.0,1990-08-10,R,Crime Drama Mystery,USA
The Smurfs 2 (2013),https://www.imdb.com/title/tt2017020/,5.3,34.0,105,105000000.0,17548389.0,71017784.0,347545360.0,2013-07-31,PG,Animation Adventure Comedy,USA
After the Thin Man (1936),https://www.imdb.com/title/tt0027260/,7.7,,112,683000.0,,,3165000.0,1936-12-25,PG,Comedy Crime Mystery,USA
Shadow of the Thin Man (1941),https://www.imdb.com/title/tt0034172/,7.3,,97,821000.0,,,2301000.0,1941-11-21,PG,Comedy Crime Mystery,USA
Song of the Thin Man (1947),https://www.imdb.com/title/tt0039853/,7.1,,86,1670000.0,,,2305000.0,1947-08-28,PG,Comedy Crime Musical,USA
Department Q: The Absent One (2014),https://www.imdb.com/title/tt3140100/,7.1,61.0,119,5850000.0,,,11536119.0,2016-06-17,R,Crime Mystery Thriller,Denmark
Billy Jack (1971),https://www.imdb.com/title/tt0066832/,6.3,50.0,114,800000.0,,,32500000.0,1971-08-02,GP,Action Drama Western,USA
Caddyshack II (1988),https://www.imdb.com/title/tt0094824/,3.8,7.0,98,20000000.0,4436330.0,11798302.0,11798302.0,1988-07-22,PG,Comedy Sport,USA
Baahubali 2: The Conclusion (2017),https://www.imdb.com/title/tt4849438/,8.2,,167,24500000.0,10430497.0,20186659.0,254158390.0,2017-04-28,PG-13,Action Drama,India
Homeward Bound II: Lost in San Francisco (1996),https://www.imdb.com/title/tt0116552/,6.0,,88,13000000.0,8605649.0,32772492.0,32772492.0,1996-03-08,G,Adventure Comedy Family,USA
City Slickers II: The Legend of Curly's Gold (1994),https://www.imdb.com/title/tt0109439/,5.6,43.0,116,40000000.0,11516375.0,43622150.0,43622150.0,1994-06-10,PG-13,Comedy,USA
