Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
Mission: Impossible III (2006),http://www.imdb.com/title/tt0317919/,6.9,66.0,126,150000000.0,47743273.0,134029801.0,398479497.0,2006-05-05,PG-13,Action Adventure Thriller,USA
Mission: Impossible - Ghost Protocol (2011),http://www.imdb.com/title/tt1229238/,7.4,73.0,132,145000000.0,12785204.0,209397903.0,694713380.0,2011-12-21,PG-13,Action Adventure Thriller,USA
Mission: Impossible - Rogue Nation (2015),http://www.imdb.com/title/tt2381249/,7.4,75.0,131,150000000.0,55520089.0,195042377.0,682714267.0,2015-07-31,PG-13,Action Adventure Thriller,USA
Mission: Impossible - Fallout (2018),http://www.imdb.com/title/tt4912910/,7.7,86.0,147,178000000.0,61236534.0,220159104.0,791115104.0,2018-07-27,PG-13,Action Adventure Thriller,USA
The Secret Life of Pets (2016),http://www.imdb.com/title/tt2709768/,6.5,61.0,87,75000000.0,104352905.0,368384330.0,875457937.0,2016-07-08,PG,Animation Adventure Comedy,USA
The Secret Life of Pets 2 (2019),http://www.imdb.com/title/tt5113040/,6.5,55.0,86,80000000.0,46652680.0,158874395.0,430051293.0,2019-06-07,PG,Animation Adventure Comedy,USA
A Dog's Purpose (2017),http://www.imdb.com/title/tt1753383/,7.2,43.0,100,22000000.0,18222810.0,64508620.0,205736628.0,2017-01-27,PG,Adventure Comedy Drama,USA
A Dog's Journey (2019),http://www.imdb.com/title/tt8385474/,7.5,43.0,109,16000000.0,8030085.0,22782371.0,75602573.0,2019-05-17,PG,Adventure Comedy Drama,China
John Wick (2014),http://www.imdb.com/title/tt2911666/,7.4,68.0,101,20000000.0,14415922.0,43037835.0,86013056.0,2014-10-24,R,Action Crime Thriller,USA
John Wick: Chapter 2 (2017),http://www.imdb.com/title/tt4425200/,7.5,75.0,122,40000000.0,30436123.0,92029184.0,171539887.0,2017-02-10,R,Action Crime Thriller,USA
Spider-Man: Homecoming (2017),http://www.imdb.com/title/tt2250912/,7.4,73.0,133,175000000.0,117027503.0,334201140.0,880166924.0,2017-07-07,PG-13,Action Adventure Sci-Fi,USA
Spider-Man: Far from Home (2019),http://www.imdb.com/title/tt6320628/,7.5,69.0,129,160000000.0,92579212.0,390532085.0,1131927996.0,2019-07-02,PG-13,Action Adventure Sci-Fi,USA
El Mariachi (1992),http://www.imdb.com/title/tt0104815/,6.9,73.0,81,208000.0,312528.0,2040920.0,2040920.0,1993-02-26,R,Action Crime Thriller,Mexico
Desperado (1995),http://www.imdb.com/title/tt0112851/,7.2,55.0,104,7000000.0,7910446.0,25405445.0,25405445.0,1995-08-25,R,Action Crime Thriller,USA
Sin City (2005),http://www.imdb.com/title/tt0401792/,8.0,74.0,124,40000000.0,28100000.0,74103820.0,158733820.0,2005-04-01,R,Crime Thriller,USA
Sin City: A Dame to Kill For (2014),http://www.imdb.com/title/tt0458481/,6.5,46.0,102,65000000.0,6317683.0,13757804.0,39407616.0,2014-08-22,R,Action Crime Thriller,USA
How to Train Your Dragon (2010),http://www.imdb.com/title/tt0892769/,8.1,75.0,98,165000000.0,43732319.0,217581231.0,494878759.0,2010-03-26,PG,Animation Action Adventure,USA
How to Train Your Dragon 2 (2014),http://www.imdb.com/title/tt1646971/,7.8,76.0,102,145000000.0,49451322.0,177002924.0,621537519.0,2014-06-13,PG,Animation Action Adventure,USA
Toy Story (1995),http://www.imdb.com/title/tt0114709/,8.3,95.0,81,30000000.0,29140617.0,222498679.0,404265438.0,1995-11-22,G,Animation Adventure Comedy,USA
Toy Story 2 (1999),http://www.imdb.com/title/tt0120363/,7.9,88.0,92,90000000.0,300163.0,245852179.0,497374776.0,1999-11-24,G,Animation Adventure Comedy,USA
Toy Story 3 (2010),http://www.imdb.com/title/tt0435761/,8.3,92.0,103,200000000.0,110307189.0,415004880.0,1066969703.0,2010-06-18,G,Animation Adventure Comedy,USA
Toy Story 4 (2019),http://www.imdb.com/title/tt1979376/,7.8,84.0,100,200000000.0,120908065.0,434038008.0,1073394593.0,2019-06-21,G,Animation Adventure Comedy,USA
Annabelle (2014),http://www.imdb.com/title/tt3322940/,5.4,37.0,99,6500000.0,37134255.0,84273813.0,257047661.0,2014-10-03,R,Horror Mystery Thriller,USA
Annabelle: Creation (2017),http://www.imdb.com/title/tt5140878/,6.5,62.0,109,15000000.0,35006404.0,102092201.0,306515884.0,2017-08-11,R,Horror Mystery Thriller,USA
The Conjuring (2013),http://www.imdb.com/title/tt1457767/,7.5,68.0,112,20000000.0,41855326.0,137400141.0,319494638.0,2013-07-19,R,Horror Mystery Thriller,USA
The Conjuring 2 (2016),http://www.imdb.com/title/tt3065204/,7.3,65.0,134,40000000.0,40406314.0,102470008.0,320392818.0,2016-06-10,R,Horror Mystery Thriller,Canada
Angry Birds (2016),http://www.imdb.com/title/tt7069210/,6.3,43.0,97,73000000.0,38155177.0,107509366.0,352333929.0,2016-05-20,PG,Animation Action Adventure,Finland
The Angry Birds Movie 2 (2019),http://www.imdb.com/title/tt1985949/,6.4,60.0,97,65000000.0,10354073.0,41667116.0,147792047.0,2019-08-14,PG,Animation Adventure Comedy,Finland
It (2017),http://www.imdb.com/title/tt6095472/,7.3,69.0,135,35000000.0,123403419.0,328828874.0,701796444.0,2017-09-08,R,Horror,Canada
It Chapter Two (2019),http://www.imdb.com/title/tt1396484/,6.6,58.0,169,79000000.0,91062152.0,211593228.0,473093228.0,2019-09-06,R,Drama Fantasy Horror,Canada
Zombieland (2009),http://www.imdb.com/title/tt7349950/,7.6,73.0,88,23600000.0,24733155.0,75590286.0,102392080.0,2009-10-02,R,Adventure Comedy Fantasy,USA
Zombieland: Double Tap (2019),http://www.imdb.com/title/tt1156398/,6.7,55.0,99,42000000.0,26803104.0,73123082.0,122810399.0,2019-10-18,R,Action Comedy Horror,USA
The Shining (1980),http://www.imdb.com/title/tt1560220/,8.4,66.0,144,19000000.0,622337.0,45332952.0,46220969.0,1980-06-13,R,Drama Horror,UK
Doctor Sleep (2019),http://www.imdb.com/title/tt0081505/,7.4,59.0,152,45000000.0,14114124.0,31581712.0,72381712.0,2019-11-08,R,Drama Fantasy Horror,USA
Dogville (2003),http://www.imdb.com/title/tt5606664/,8.0,60.0,178,10000000.0,88855.0,1535286.0,16689283.0,2004-04-23,R,Crime Drama,Denmark
Manderlay (2005),http://www.imdb.com/title/tt0276919/,7.3,46.0,139,14200000.0,15117.0,78378.0,674918.0,2005-06-03,R,Drama,Denmark
Dr. No (1962),http://www.imdb.com/title/tt0342735/,7.2,78.0,110,1100000.0,,16067035.0,16067035.0,1962-10-10,PG,Action Adventure Thriller,UK
From Russia with Love (1963),http://www.imdb.com/title/tt0057076/,7.4,84.0,115,2000000.0,,24796765.0,24808046.0,1964-05-27,PG,Action Adventure Thriller,UK
Goldfinger (1964),http://www.imdb.com/title/tt0058150/,7.7,87.0,110,3000000.0,,51081062.0,51158864.0,1965-01-09,PG,Action Adventure Thriller,UK
Thunderball (1965),http://www.imdb.com/title/tt0059800/,7.0,64.0,130,9000000.0,,63595658.0,63595658.0,1965-12-22,PG,Action Adventure Thriller,UK
You Only Live Twice (1967),http://www.imdb.com/title/tt0062512/,6.9,61.0,117,9500000.0,,43084787.0,43084787.0,1967-06-13,PG,Action Adventure Thriller,UK
On Her Majesty's Secret Service (1969),http://www.imdb.com/title/tt0064757/,6.7,61.0,142,7000000.0,,22774493.0,22787885.0,1969-12-19,PG,Action Adventure Thriller,UK
Diamonds Are Forever (1971),http://www.imdb.com/title/tt0066995/,6.6,59.0,120,7200000.0,,43819547.0,43819547.0,1971-12-17,PG,Action Adventure Thriller,UK
Live and Let Die (1973),http://www.imdb.com/title/tt0070328/,6.8,55.0,121,7000000.0,,35377836.0,35377836.0,1973-06-27,PG,Action Adventure Thriller,UK
The Man with the Golden Gun (1974),http://www.imdb.com/title/tt0071807/,6.8,43.0,125,7000000.0,,20972000.0,20972000.0,1974-12-20,PG,Action Adventure Thriller,UK
The Spy Who Loved Me (1977),http://www.imdb.com/title/tt0076752/,7.1,55.0,125,14000000.0,,46838673.0,46838673.0,1977-08-03,PG,Action Adventure Thriller,UK
Moonraker (1979),http://www.imdb.com/title/tt0079574/,6.3,66.0,126,34000000.0,7108344.0,70308099.0,210308099.0,1979-06-29,PG,Action Adventure Sci-Fi,UK
For Your Eyes Only (1981),http://www.imdb.com/title/tt0082398/,6.8,54.0,127,28000000.0,6834967.0,54812802.0,54812802.0,1981-06-26,PG,Action Adventure Thriller,UK
Octopussy (1983),http://www.imdb.com/title/tt0086034/,6.6,63.0,131,27500000.0,8902564.0,67893619.0,67893619.0,1983-06-10,PG,Action Adventure Thriller,UK
Never Say Never Again (1983),http://www.imdb.com/title/tt0086006/,6.2,68.0,134,36000000.0,10958157.0,55432841.0,55432841.0,1983-10-07,PG,Action Adventure Thriller,UK
A View to a Kill (1985),http://www.imdb.com/title/tt0090264/,6.4,40.0,131,30000000.0,10687114.0,50327960.0,50327960.0,1985-05-24,PG,Action Adventure Thriller,UK
The Living Daylights (1987),http://www.imdb.com/title/tt0093428/,6.7,60.0,130,40000000.0,11051284.0,51185897.0,51185897.0,1987-07-31,PG,Action Adventure Thriller,UK
Licence to Kill (1989),http://www.imdb.com/title/tt0097742/,6.6,58.0,133,32000000.0,8774776.0,34667015.0,156167015.0,1989-07-14,PG-13,Action Adventure Thriller,UK
GoldenEye (1995),http://www.imdb.com/title/tt0113189/,7.2,65.0,130,60000000.0,26205007.0,106429941.0,352194034.0,1995-11-17,PG-13,Action Adventure Thriller,UK
Tomorrow Never Dies (1997),http://www.imdb.com/title/tt0120347/,6.5,52.0,119,110000000.0,25143007.0,125304276.0,333011068.0,1997-12-19,PG-13,Action Adventure Thriller,UK
The World Is Not Enough (1999),http://www.imdb.com/title/tt0143145/,6.4,57.0,128,135000000.0,35519007.0,126943684.0,361832400.0,1999-11-19,PG-13,Action Adventure Thriller,UK
Die Another Day (2002),http://www.imdb.com/title/tt0246460/,6.1,56.0,133,142000000.0,47072040.0,160942139.0,431971116.0,2002-11-22,PG-13,Action Adventure Thriller,UK
Casino Royale (2006),http://www.imdb.com/title/tt0381061/,8.0,80.0,144,150000000.0,40833156.0,167445960.0,616501619.0,2006-11-17,PG-13,Action Adventure Thriller,UK
Quantum of Solace (2008),http://www.imdb.com/title/tt0830515/,6.6,58.0,106,200000000.0,67528882.0,168368427.0,589580482.0,2008-11-14,PG-13,Action Adventure Thriller,UK
Skyfall (2012),http://www.imdb.com/title/tt1074638/,7.7,81.0,143,200000000.0,88364714.0,304360277.0,1108561013.0,2012-11-09,PG-13,Action Adventure Thriller,UK
Diary of a Mad Black Woman (2005),http://www.imdb.com/title/tt0422093/,5.7,36.0,116,5500000.0,21905089.0,50633099.0,50652203.0,2005-02-25,PG-13,Comedy Drama Romance,USA
Madea's Family Reunion (2006),http://www.imdb.com/title/tt0455612/,5.2,45.0,107,6000000.0,30030661.0,63318000.0,63368939.0,2006-02-24,PG-13,Comedy Drama Romance,USA
Madea Goes to Jail (2009),http://www.imdb.com/title/tt1142800/,4.4,50.0,103,17500000.0,41030947.0,90508336.0,90508336.0,2009-02-20,PG-13,Comedy Crime Drama,USA
I Can Do Bad All by Myself (2009),http://www.imdb.com/title/tt1385912/,4.5,55.0,113,13000000.0,23446785.0,51733921.0,51733921.0,2009-09-11,PG-13,Comedy Drama,USA
Madea's Big Happy Family (2011),http://www.imdb.com/title/tt1787759/,4.7,45.0,106,25000000.0,25068677.0,53345287.0,54161287.0,2011-04-22,PG-13,Comedy Drama,USA
Madea's Witness Protection (2012),http://www.imdb.com/title/tt2215285/,4.9,42.0,114,20000000.0,25390575.0,65653242.0,66899242.0,2012-06-29,PG-13,Comedy Crime Drama,USA
A Madea Christmas (2013),http://www.imdb.com/title/tt2609758/,4.8,28.0,100,25000000.0,16007634.0,52543354.0,53396635.0,2013-12-13,PG-13,Comedy Drama Romance,USA
Tyler Perry's Boo! A Madea Halloween (2016),http://www.imdb.com/title/tt5325452/,4.6,30.0,103,20000000.0,28501448.0,73206343.0,74827344.0,2016-10-21,PG-13,Comedy Drama Horror,USA
Boo 2! A Madea Halloween (2017),http://www.imdb.com/title/tt6217804/,3.8,17.0,101,25000000.0,21226953.0,47319572.0,48333932.0,2017-10-20,PG-13,Comedy Drama Horror,USA
Tyler Perry's A Madea Family Funeral (2019),http://www.imdb.com/title/tt7054636/,4.4,39.0,109,20000000.0,27062332.0,73257045.0,74747725.0,2019-03-01,PG-13,Comedy,USA
Snow White and the Huntsman (2012),https://www.imdb.com/title/tt1735898/,6.1,57.0,127,170000000.0,56217700.0,155332381.0,396592829.0,2012-06-01,PG-13,Action Adventure Drama,USA
The Huntsman: Winter's War (2016),https://www.imdb.com/title/tt2381991/,6.1,35.0,114,115000000.0,19445035.0,48390190.0,164989338.0,2016-04-22,PG-13,Action Adventure Drama,USA
Maleficent (2014),https://www.imdb.com/title/tt1587310/,7.0,56.0,97,180000000.0,69431298.0,241410378.0,758410378.0,2014-05-30,PG,Action Adventure Family,USA
Maleficent: Mistress of Evil (2019),https://www.imdb.com/title/tt4777008/,6.6,43.0,119,185000000.0,36948713.0,113929605.0,491730089.0,2019-10-18,PG,Adventure Family Fantasy,USA
Frozen (2013),https://www.imdb.com/title/tt2294629/,7.4,75.0,102,150000000.0,243390.0,400738009.0,1280802282.0,2013-11-27,PG,Animation Adventure Comedy,USA
Frozen II (2019),https://www.imdb.com/title/tt4520988/,6.9,64.0,103,150000000.0,130263358.0,477373578.0,1450026933.0,2019-11-22,PG,Animation Adventure Comedy,USA
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)",https://www.imdb.com/title/tt0363771/,6.9,75.0,143,180000000.0,65556312.0,291710957.0,745013115.0,2005-12-09,PG,Adventure Family Fantasy,UK
The Chronicles of Narnia: Prince Caspian (2008),https://www.imdb.com/title/tt0499448/,6.5,62.0,150,225000000.0,55034805.0,141621490.0,419665568.0,2008-05-16,PG,Action Adventure Family,USA
Jumanji: Welcome to the Jungle (2017),https://www.imdb.com/title/tt2283362/,6.9,58.0,119,90000000.0,36169328.0,404540171.0,962102237.0,2017-12-20,PG-13,Action Adventure Comedy,USA
Jumanji: The Next Level (2019),https://www.imdb.com/title/tt7975244/,6.7,58.0,123,125000000.0,59251543.0,316831246.0,796575993.0,2019-12-13,PG-13,Action Adventure Comedy,USA
Ant-Man (2015),https://www.imdb.com/title/tt0478970/,7.3,64.0,117,130000000.0,57225526.0,180202163.0,519311965.0,2015-07-17,PG-13,Action Adventure Comedy,USA
Ant-Man and the Wasp (2018),https://www.imdb.com/title/tt5095030/,7.1,70.0,118,162000000.0,75812205.0,216648740.0,622674139.0,2018-07-06,PG-13,Action Adventure Comedy,USA
Fantastic Beasts and Where to Find Them (2016),https://www.imdb.com/title/tt3183660/,7.3,66.0,132,180000000.0,74403387.0,234037575.0,814037575.0,2016-11-18,PG-13,Adventure Family Fantasy,UK
Fantastic Beasts: The Crimes of Grindelwald (2018),https://www.imdb.com/title/tt4123430/,6.6,52.0,134,200000000.0,62163104.0,159555901.0,654855901.0,2018-11-16,PG-13,Adventure Family Fantasy,UK
Patriot Games (1992),https://www.imdb.com/title/tt0105112/,6.9,64.0,117,45000000.0,18511191.0,83351587.0,178051587.0,1992-06-05,R,Action Thriller,USA
Clear and Present Danger (1994),https://www.imdb.com/title/tt0109444/,6.9,74.0,141,62000000.0,20348017.0,122187717.0,215887717.0,1994-08-03,PG-13,Action Crime Drama,USA
Barbershop (2002),https://www.imdb.com/title/tt0303714/,6.3,66.0,102,12000000.0,20627433.0,75782105.0,77063924.0,2002-09-13,PG-13,Comedy Drama,USA
Barbershop 2: Back in Business (2004),https://www.imdb.com/title/tt0337579/,5.7,59.0,106,30000000.0,24241612.0,65111277.0,65991448.0,2004-02-06,PG-13,Comedy Drama,USA
Suicide Squad (2016),https://www.imdb.com/title/tt1386697/,6.0,40.0,123,175000000.0,133682248.0,325100054.0,746846894.0,2016-08-05,PG-13,Action Adventure Fantasy,USA
Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn (2020),https://www.imdb.com/title/tt7713068/,6.1,60.0,109,84500000.0,33010017.0,84158461.0,201858461.0,2020-02-07,R,Action Adventure Crime,USA
Mallrats (1995),https://www.imdb.com/title/tt0113749/,7.1,41.0,94,6000000.0,1153838.0,2122561.0,2122561.0,1995-10-20,R,Comedy Romance,USA
Chasing Amy (1997),https://www.imdb.com/title/tt0118842/,7.2,71.0,113,250000.0,52446.0,12021272.0,12021272.0,1997-04-18,R,Comedy Drama Romance,USA
Dogma (1999),https://www.imdb.com/title/tt0120655/,7.3,62.0,130,10000000.0,8669945.0,30652890.0,31429330.0,1999-11-12,R,Adventure Comedy Drama,USA
Jay and Silent Bob Strike Back (2001),https://www.imdb.com/title/tt0261392/,6.8,51.0,104,22000000.0,11018543.0,30085147.0,33788161.0,2001-08-24,R,Comedy,USA
Creed (2015),https://www.imdb.com/title/tt3076658/,7.6,82.0,133,35000000.0,29632823.0,109767581.0,173567581.0,2015-11-25,PG-13,Drama Sport,USA
Creed II (2018),https://www.imdb.com/title/tt6343314/,7.1,66.0,130,50000000.0,35574710.0,115715889.0,214215889.0,2018-11-21,PG-13,Drama Sport,USA
TRON (1982),https://www.imdb.com/title/tt0084827/,6.8,58.0,96,17000000.0,4761795.0,33000000.0,33000000.0,1982-07-09,PG,Action Adventure Sci-Fi,USA
TRON: Legacy (2010),https://www.imdb.com/title/tt1104001/,6.8,49.0,125,170000000.0,44026211.0,172062763.0,400062763.0,2010-12-17,PG,Action Adventure Sci-Fi,USA
Shaun of the Dead (2004),https://www.imdb.com/title/tt0365748/,7.9,76.0,99,6100000.0,3300000.0,13542874.0,30076102.0,2004-09-24,R,Comedy Horror,UK
Hot Fuzz (2007),https://www.imdb.com/title/tt0425112/,7.8,81.0,121,16000000.0,5837000.0,23637265.0,80743363.0,2007-04-20,R,Action Comedy Mystery,UK
Jackass: The Movie (2002),https://www.imdb.com/title/tt0322802/,6.6,42.0,87,5000000.0,22763437.0,64255312.0,79493831.0,2002-10-25,R,Documentary Action Comedy,USA
Jackass Number Two (2006),https://www.imdb.com/title/tt0493430/,7.0,66.0,92,11500000.0,29002002.0,72778712.0,84645164.0,2006-09-22,R,Documentary Action Comedy,USA
Pitch Perfect (2012),https://www.imdb.com/title/tt1981677/,7.2,66.0,112,17000000.0,5149433.0,65001093.0,115350426.0,2012-10-05,PG-13,Comedy Music Romance,USA
Pitch Perfect 2 (2015),https://www.imdb.com/title/tt2848292/,6.4,63.0,115,29000000.0,69216890.0,184296230.0,287144079.0,2015-05-15,PG-13,Comedy Music,USA
Friday (1995),https://www.imdb.com/title/tt0113118/,7.3,54.0,91,3500000.0,6589341.0,27467564.0,28215918.0,1995-04-26,R,Comedy Drama,USA
Next Friday (2000),https://www.imdb.com/title/tt0195945/,6.2,41.0,98,11000000.0,14465156.0,57328603.0,59827328.0,2000-01-12,R,Comedy,USA
Jaws (1975),https://www.imdb.com/title/tt0073195/,8.0,87.0,124,7000000.0,7061513.0,260000000.0,471203004.0,1975-06-20,PG,Adventure Thriller,USA
Jaws 2 (1978),https://www.imdb.com/title/tt0077766/,5.8,51.0,116,20000000.0,9866023.0,81766007.0,187884007.0,1978-06-16,PG,Adventure Horror Thriller,USA
Jaws 3-D (1983),https://www.imdb.com/title/tt0085750/,3.7,27.0,99,20500000.0,13422500.0,45517055.0,87987055.0,1983-07-22,PG,Adventure Horror Thriller,USA
Jaws: The Revenge (1987),https://www.imdb.com/title/tt0093300/,3.0,15.0,89,23000000.0,7154890.0,20763013.0,51881013.0,1987-07-17,PG-13,Adventure Horror Thriller,USA
The NeverEnding Story (1984),https://www.imdb.com/title/tt0088323/,7.4,46.0,102,27000000.0,4325823.0,20158808.0,20250857.0,1984-07-20,PG,Adventure Drama Family,Germany
The NeverEnding Story II: The Next Chapter (1990),https://www.imdb.com/title/tt0100240/,5.2,,90,36000000.0,4912124.0,17373527.0,17373527.0,1991-02-08,PG,Adventure Drama Family,Germany
Phantasm (1979),https://www.imdb.com/title/tt0079714/,6.8,72.0,89,300000.0,,11988469.0,11988469.0,1979-03-28,R,Horror Sci-Fi,USA
Phantasm II (1988),https://www.imdb.com/title/tt0095863/,6.5,42.0,97,3000000.0,3012285.0,7282851.0,7282851.0,1988-07-08,R,Action Fantasy Horror,USA
The Stepfather (1987),https://www.imdb.com/title/tt0094035/,6.8,72.0,89,3000000.0,260587.0,2488740.0,2488740.0,1987-06-05,R,Horror Thriller,UK
Stepfather II (1989),https://www.imdb.com/title/tt0098385/,5.7,,93,1500000.0,,1519796.0,1519796.0,1989-11-03,R,Horror Thriller,UK
Diary of a Wimpy Kid (2010),https://www.imdb.com/title/tt1196141/,6.2,56.0,120,15000000.0,22126166.0,64003625.0,76196538.0,2010-03-19,PG,Comedy Drama Family,USA
Diary of a Wimpy Kid: Rodrick Rules (2011),https://www.imdb.com/title/tt1650043/,6.5,51.0,100,21000000.0,23751502.0,52698535.0,72526996.0,2011-03-25,PG,Comedy Family,USA
Diary of a Wimpy Kid: Dog Days (2012),https://www.imdb.com/title/tt2023453/,6.3,54.0,94,22000000.0,14623599.0,49008662.0,77229695.0,2012-08-03,PG,Comedy Family,USA
Diary of a Wimpy Kid: The Long Haul (2017),https://www.imdb.com/title/tt6003368/,4.3,39.0,91,22000000.0,7126084.0,20738724.0,40140972.0,2017-05-19,PG,Comedy Family,USA
The Mighty Ducks (1992),https://www.imdb.com/title/tt0104868/,6.5,46.0,104,10000000.0,6035133.0,50752337.0,50752337.0,1992-10-02,PG,Comedy Drama Family,USA
D2: The Mighty Ducks (1994),https://www.imdb.com/title/tt0109520/,6.1,,106,10000000.0,10356748.0,45610410.0,45610410.0,1994-03-25,PG,Comedy Drama Family,USA
Teenage Mutant Ninja Turtles (1990),https://www.imdb.com/title/tt0100758/,6.8,51.0,93,13500000.0,25398367.0,135265915.0,201965915.0,1990-03-30,PG,Action Adventure Comedy,USA
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),https://www.imdb.com/title/tt0103060/,6.0,45.0,88,25000000.0,20030473.0,78656813.0,78656813.0,1991-03-22,PG,Action Adventure Comedy,USA
Death Wish (1974),https://www.imdb.com/title/tt0071402/,7.0,51.0,93,3000000.0,,22000000.0,22000000.0,1974-07-24,R,Action Crime Drama,USA
Death Wish II (1982),https://www.imdb.com/title/tt0082250/,6.1,11.0,89,2000000.0,,16100000.0,16100000.0,1982-02-19,R,Action Crime Drama,USA
Death Wish 3 (1985),https://www.imdb.com/title/tt0089003/,5.9,18.0,92,9000000.0,5319116.0,16116878.0,16116878.0,1985-11-01,R,Action Crime Drama,USA
Death Wish 4: The Crackdown (1987),https://www.imdb.com/title/tt0092857/,5.5,46.0,99,5000000.0,2466557.0,6880310.0,6880310.0,1987-11-06,R,Action Crime Drama,USA
Dhoom (2004),https://www.imdb.com/title/tt0422091/,6.7,,129,1500000.0,102860.0,245756.0,9900000.0,2004-08-27,R,Action Thriller,India
Dhoom 2 (2006),https://www.imdb.com/title/tt0441048/,6.5,,152,4800000.0,979001.0,2643586.0,32396427.0,2006-11-24,R,Action Thriller,India
Crocodile Dundee (1986),https://www.imdb.com/title/tt0090555/,6.6,62.0,97,8800000.0,8038855.0,174803506.0,328203506.0,1986-09-26,PG-13,Action Adventure Comedy,Australia
Crocodile Dundee II (1988),https://www.imdb.com/title/tt0092493/,5.6,41.0,108,14000000.0,24462976.0,109306210.0,239606210.0,1988-05-25,PG,Action Adventure Comedy,Australia
Smokey and the Bandit (1977),https://www.imdb.com/title/tt0076729/,7.0,50.0,96,4300000.0,,126737428.0,126737428.0,1977-05-27,PG,Action Comedy,USA
Smokey and the Bandit II (1980),https://www.imdb.com/title/tt0081529/,5.3,41.0,100,17000000.0,10883835.0,66132626.0,66132626.0,1980-08-15,PG,Action Comedy,USA
The Cannonball Run (1981),https://www.imdb.com/title/tt0082136/,6.3,28.0,95,18000000.0,11765654.0,72179579.0,72179579.0,1981-06-19,PG,Action Comedy Sport,USA
Cannonball Run II (1984),https://www.imdb.com/title/tt0087032/,5.1,13.0,108,20000000.0,8323948.0,28078073.0,28078073.0,1984-06-29,PG,Action Comedy,USA
Goal! The Dream Begins (2005),https://www.imdb.com/title/tt0380389/,6.7,53.0,118,10000000.0,1921838.0,4283255.0,27610873.0,2006-05-12,PG-13,Adventure Drama Romance,USA
Goal II: Living the Dream (2007),https://www.imdb.com/title/tt0473360/,5.9,,115,10000000.0,150098.0,225067.0,7864905.0,2008-08-29,PG-13,Adventure Drama Sport,UK
Porky's (1981),https://www.imdb.com/title/tt0084522/,6.2,40.0,94,2500000.0,7623988.0,111289673.0,111289673.0,1982-03-19,R,Comedy,Canada
Porky's II: The Next Day (1983),https://www.imdb.com/title/tt0086129/,5.1,38.0,98,6500000.0,7054988.0,33759266.0,33759266.0,1983-06-24,R,Comedy,Canada
Warlock (1989),https://www.imdb.com/title/tt0098622/,6.2,,103,7000000.0,780360.0,9094451.0,9094451.0,1991-01-11,R,Action Fantasy Horror,USA
Warlock: The Armageddon (1993),https://www.imdb.com/title/tt0108517/,5.4,,98,3000000.0,1747317.0,3902679.0,3902679.0,1993-09-24,R,Action Fantasy Horror,USA
The Beastmaster (1982),https://www.imdb.com/title/tt0083630/,6.2,18.0,118,8000000.0,2955641.0,14056528.0,14056528.0,1982-08-20,PG,Action Adventure Fantasy,USA
Beastmaster 2: Through the Portal of Time (1991),https://www.imdb.com/title/tt0101412/,4.1,,107,6000000.0,381889.0,869325.0,869325.0,1991-08-30,PG-13,Action Adventure Fantasy,USA
Free Willy (1993),https://www.imdb.com/title/tt0106965/,6.0,79.0,112,20000000.0,7868829.0,77698625.0,153698625.0,1993-07-16,PG,Adventure Drama Family,USA
Free Willy 2: The Adventure Home (1995),https://www.imdb.com/title/tt0113114/,5.1,,95,31000000.0,7039608.0,30077111.0,30077111.0,1995-07-19,PG,Adventure Drama Family,France
Paranormal Activity: The Marked Ones (2014),https://www.imdb.com/title/tt2473682/,5.0,42.0,84,5000000.0,18343611.0,32462372.0,90894962.0,2014-01-03,R,Horror Mystery Thriller,USA
Paranormal Activity: The Ghost Dimension (2015),https://www.imdb.com/title/tt2473510/,4.6,30.0,88,10000000.0,8070493.0,18300124.0,78903124.0,2015-10-23,R,Horror Mystery Thriller,USA
Honey (2003),https://www.imdb.com/title/tt0322589/,5.4,37.0,94,18000000.0,12856040.0,30308417.0,62228395.0,2003-12-05,PG-13,Drama Music Romance,USA
Honey 2 (2011),https://www.imdb.com/title/tt1657283/,5.3,,110,9000000.0,,,8775693.0,2011-08-01,PG-13,Comedy Drama Music,USA
Witchboard (1986),https://www.imdb.com/title/tt0090327/,5.7,45.0,98,2000000.0,95435.0,7369373.0,7369373.0,1987-03-13,R,Horror Mystery Thriller,UK
Witchboard 2 (1993),https://www.imdb.com/title/tt0108577/,5.0,,98,2000000.0,65365.0,168180.0,233545.0,1993-09-10,R,Horror Mystery,USA
Kickboxer (1989),https://www.imdb.com/title/tt0097659/,6.5,33.0,97,1500000.0,4134098.0,14697005.0,14697005.0,1989-09-08,R,Action Sport Thriller,USA
Kickboxer: Vengeance (2016),https://www.imdb.com/title/tt3082898/,4.9,37.0,90,10000000.0,,,287779.0,2016-09-01,R,Action Crime Drama,USA
Highlander (1986),https://www.imdb.com/title/tt0091203/,7.1,24.0,116,16000000.0,2453021.0,5900000.0,5900000.0,1986-03-07,R,Action Adventure Fantasy,UK
Highlander II: The Quickening (1991),https://www.imdb.com/title/tt0102034/,4.3,31.0,91,30000000.0,5280490.0,15556340.0,15556340.0,1991-11-01,R,Action Adventure Fantasy,UK
